x_value,y_value
-9.590099999999689,0.3164531223743107
-9.588799999999688,0.3166676230054541
-9.587499999999688,0.31687699202197406
-9.586199999999687,0.3170812267272102
-9.584899999999687,0.3172803245086012
-9.583599999999686,0.31747428283769363
-9.582299999999686,0.3176630992701485
-9.580999999999685,0.3178467714457476
-9.579699999999685,0.31802529708839716
-9.578399999999684,0.31819867400613144
-9.577099999999684,0.31836690009111385
-9.575799999999683,0.3185299733196373
-9.574499999999682,0.3186878917521229
-9.573199999999682,0.31884065353311764
-9.571899999999681,0.31898825689129
-9.570599999999681,0.31913070013942507
-9.56929999999968,0.3192679816744175
-9.56799999999968,0.31940009997726365
-9.56669999999968,0.31952705361305195
-9.565399999999679,0.3196488412309522
-9.564099999999678,0.3197654615642033
-9.562799999999678,0.3198769134300997
-9.561499999999677,0.31998319572997647
-9.560199999999677,0.32008430744919286
-9.558899999999676,0.3201802476571149
-9.557599999999676,0.320271015507096
-9.556299999999675,0.3203566102364569
-9.554999999999675,0.32043703116646355
-9.553699999999674,0.3205122777023043
-9.552399999999674,0.3205823493330651
-9.551099999999673,0.32064724563170394
-9.549799999999673,0.3207069662550233
-9.548499999999672,0.32076151094364197
-9.547199999999672,0.3208108795219648
-9.545899999999671,0.3208550718981515
-9.54459999999967,0.32089408806408415
-9.54329999999967,0.320927928095333
-9.54199999999967,0.3209565921511213
-9.540699999999669,0.3209800804742886
-9.539399999999668,0.3209983933912526
-9.538099999999668,0.32101153131196986
-9.536799999999667,0.3210194947298951
-9.535499999999667,0.3210222842219391
-9.534199999999666,0.3210199004484253
-9.532899999999666,0.32101234415304514
-9.531599999999665,0.32099961616281175
-9.530299999999665,0.3209817173880129
-9.528999999999664,0.32095864882216185
-9.527699999999664,0.3209304115419476
-9.526399999999663,0.32089700670718335
-9.525099999999663,0.32085843556075366
-9.523799999999662,0.3208146994285606
-9.522499999999662,0.32076579971946817
-9.521199999999661,0.32071173792524565
-9.51989999999966,0.3206525156205096
-9.51859999999966,0.3205881344626645
-9.51729999999966,0.3205185961918419
-9.515999999999659,0.3204439026308388
-9.514699999999658,0.3203640556850539
-9.513399999999658,0.32027905734242335
-9.512099999999657,0.32018890967335467
-9.510799999999657,0.3200936148306595
-9.509499999999656,0.31999317504948505
-9.508199999999656,0.3198875926472443
-9.506899999999655,0.3197768700235449
-9.505599999999655,0.3196610096601165
-9.504299999999654,0.3195400141207374
-9.502999999999654,0.31941388605115906
-9.501699999999653,0.3192826281790301
-9.500399999999653,0.3191462433138184
-9.499099999999652,0.3190047343467325
-9.497799999999652,0.3188581042506411
-9.496499999999651,0.3187063560799917
-9.49519999999965,0.3185494929707279
-9.49389999999965,0.31838751814020516
-9.49259999999965,0.3182204348871056
-9.491299999999649,0.3180482465913514
-9.489999999999648,0.3178709567140168
-9.488699999999648,0.317688568797239
-9.487399999999647,0.3175010864641279
-9.486099999999647,0.31730851341867405
-9.484799999999646,0.31711085344565604
-9.483499999999646,0.3169081104105461
-9.482199999999645,0.31670028825941465
-9.480899999999645,0.31648739101883355
-9.479599999999644,0.3162694227957782
-9.478299999999644,0.3160463877775281
-9.476999999999643,0.3158182902315666
-9.475699999999643,0.315585134505479
-9.474399999999642,0.31534692502684947
-9.473099999999642,0.31510366630315717
-9.471799999999641,0.3148553629216704
-9.47049999999964,0.31460201954934
-9.46919999999964,0.3143436409326915
-9.46789999999964,0.314080231897716
-9.466599999999639,0.3138117973497595
-9.465299999999639,0.3135383422734115
-9.463999999999638,0.313259871732392
-9.462699999999638,0.31297639086943757
-9.461399999999637,0.31268790490618587
-9.460099999999636,0.31239441914305927
-9.458799999999636,0.3120959389591471
-9.457499999999635,0.31179246981208664
-9.456199999999635,0.31148401723794306
-9.454899999999634,0.31117058685108795
-9.453599999999634,0.31085218434407696
-9.452299999999633,0.3105288154875258
-9.450999999999633,0.3102004861299855
-9.449699999999632,0.30986720219781616
-9.448399999999632,0.30952896969505955
-9.447099999999631,0.3091857947033107
-9.44579999999963,0.3088376833815882
-9.44449999999963,0.3084846419662032
-9.44319999999963,0.30812667677062733
-9.44189999999963,0.30776379418535965
-9.440599999999629,0.30739600067779194
-9.439299999999628,0.30702330279207335
-9.437999999999628,0.30664570714897343
-9.436699999999627,0.3062632204457444
-9.435399999999627,0.3058758494559819
-9.434099999999626,0.3054836010294849
-9.432799999999625,0.30508648209211414
-9.431499999999625,0.3046844996456496
-9.430199999999624,0.3042776607676469
-9.428899999999624,0.30386597261129245
-9.427599999999623,0.30344944240525723
-9.426299999999623,0.30302807745355
-9.424999999999622,0.3026018851353687
-9.423699999999622,0.30217087290495126
-9.422399999999621,0.30173504829142506
-9.42109999999962,0.3012944188986551
-9.41979999999962,0.30084899240509144
-9.41849999999962,0.30039877656361513
-9.41719999999962,0.29994377920138326
-9.415899999999619,0.2994840082196728
-9.414599999999618,0.29901947159372333
-9.413299999999618,0.2985501773725788
-9.411999999999617,0.2980761336789278
-9.410699999999617,0.2975973487089435
-9.409399999999616,0.2971138307321214
-9.408099999999616,0.29662558809111694
-9.406799999999615,0.2961326292015817
-9.405499999999615,0.29563496255199817
-9.404199999999614,0.2951325967035141
-9.402899999999613,0.2946255402897751
-9.401599999999613,0.2941138020167567
-9.400299999999612,0.29359739066259494
-9.398999999999612,0.29307631507741616
-9.397699999999611,0.29255058418316554
-9.39639999999961,0.29202020697343484
-9.39509999999961,0.2914851925132886
-9.39379999999961,0.2909455499390899
-9.39249999999961,0.2904012884583245
-9.391199999999609,0.2898524173494244
-9.389899999999608,0.2892989459615899
-9.388599999999608,0.28874088371461104
-9.387299999999607,0.2881782400986878
-9.385999999999607,0.2876110246742492
-9.384699999999606,0.28703924707177153
-9.383399999999606,0.2864629169915954
-9.382099999999605,0.28588204420374186
-9.380799999999605,0.2852966385477277
-9.379499999999604,0.28470670993237907
-9.378199999999604,0.284112268335645
-9.376899999999603,0.2835133238044092
-9.375599999999602,0.28290988645430104
-9.374299999999602,0.28230196646950584
-9.372999999999601,0.2816895741025737
-9.371699999999601,0.28107271967422764
-9.3703999999996,0.28045141357317066
-9.3690999999996,0.2798256662558918
-9.3677999999996,0.2791954882464711
-9.366499999999599,0.27856089013638413
-9.365199999999598,0.2779218825843046
-9.363899999999598,0.27727847631590696
-9.362599999999597,0.27663068212366726
-9.361299999999597,0.2759785108666637
-9.359999999999596,0.2753219734703757
-9.358699999999596,0.2746610809264823
-9.357399999999595,0.27399584429265955
-9.356099999999595,0.27332627469237697
-9.354799999999594,0.2726523833146929
-9.353499999999594,0.27197418141404917
-9.352199999999593,0.2712916803100647
-9.350899999999593,0.27060489138732813
-9.349599999999592,0.26991382609518966
-9.348299999999591,0.2692184959475517
-9.346999999999591,0.2685189125226591
-9.34569999999959,0.26781508746288774
-9.34439999999959,0.267107032474533
-9.34309999999959,0.2663947593275966
-9.341799999999589,0.2656782798555732
-9.340499999999588,0.26495760595523543
-9.339199999999588,0.26423274958641874
-9.337899999999587,0.26350372277180467
-9.336599999999587,0.26277053759670377
-9.335299999999586,0.2620332062088373
-9.333999999999586,0.2612917408181182
-9.332699999999585,0.2605461536964311
-9.331399999999585,0.25979645717741173
-9.330099999999584,0.259042663656225
-9.328799999999584,0.25828478558934265
-9.327499999999583,0.2575228354943197
-9.326199999999583,0.25675682594957033
-9.324899999999582,0.2559867695941428
-9.323599999999582,0.2552126791274934
-9.322299999999581,0.25443456730925984
-9.32099999999958,0.25365244695903344
-9.31969999999958,0.2528663309561308
-9.31839999999958,0.25207623223936465
-9.317099999999579,0.25128216380681345
-9.315799999999578,0.2504841387155907
-9.314499999999578,0.24968217008161323
-9.313199999999577,0.24887627107936844
-9.311899999999577,0.24806645494168117
-9.310599999999576,0.24725273495947947
-9.309299999999576,0.24643512448155963
-9.307999999999575,0.24561363691435048
-9.306699999999575,0.2447882857216768
-9.305399999999574,0.24395908442452205
-9.304099999999574,0.2431260466007903
-9.302799999999573,0.24228918588506723
-9.301499999999573,0.24144851596838066
-9.300199999999572,0.24060405059796
-9.298899999999572,0.23975580357699514
-9.297599999999571,0.2389037887643945
-9.29629999999957,0.23804802007454232
-9.29499999999957,0.23718851147705525
-9.29369999999957,0.23632527699653816
-9.292399999999569,0.2354583307123392
-9.291099999999568,0.23458768675830421
-9.289799999999568,0.23371335932253018
-9.288499999999567,0.23283536264711827
-9.287199999999567,0.23195371102792586
-9.285899999999566,0.23106841881431814
-9.284599999999566,0.23017950040891863
-9.283299999999565,0.22928697026735936
-9.281999999999565,0.22839084289803008
-9.280699999999564,0.22749113286182696
-9.279399999999564,0.22658785477190038
-9.278099999999563,0.22568102329340228
-9.276799999999563,0.22477065314323258
-9.275499999999562,0.2238567590897851
-9.274199999999562,0.2229393559526928
-9.272899999999561,0.22201845860257205
-9.27159999999956,0.22109408196076671
-9.27029999999956,0.22016624099909118
-9.26899999999956,0.21923495073957291
-9.267699999999559,0.2183002262541943
-9.266399999999559,0.2173620826646338
-9.265099999999558,0.21642053514200665
-9.263799999999557,0.2154755989066046
-9.262499999999557,0.21452728922763523
-9.261199999999556,0.21357562142296074
-9.259899999999556,0.21262061085883585
-9.258599999999555,0.21166227294964515
-9.257299999999555,0.21070062315764002
-9.255999999999554,0.20973567699267465
-9.254699999999554,0.20876745001194172
-9.253399999999553,0.20779595781970728
-9.252099999999553,0.2068212160670451
-9.250799999999552,0.20584324045157049
-9.249499999999552,0.2048620467171734
-9.248199999999551,0.20387765065375102
-9.24689999999955,0.20289006809693985
-9.24559999999955,0.20189931492784702
-9.24429999999955,0.2009054070727812
-9.24299999999955,0.1999083605029829
-9.241699999999549,0.1989081912343542
-9.240399999999548,0.19790491532718782
-9.239099999999548,0.1968985488858959
-9.237799999999547,0.1958891080587379
-9.236499999999547,0.19487660903754833
-9.235199999999546,0.19386106805746353
-9.233899999999545,0.1928425013966482
-9.232599999999545,0.1918209253760214
-9.231299999999544,0.19079635635898184
-9.229999999999544,0.18976881075113283
-9.228699999999543,0.18873830500000663
-9.227399999999543,0.18770485559478828
-9.226099999999542,0.18666847906603903
-9.224799999999542,0.1856291919854191
-9.223499999999541,0.1845870109654101
-9.22219999999954,0.18354195265903686
-9.22089999999954,0.1824940337595888
-9.21959999999954,0.18144327100034094
-9.21829999999954,0.18038968115427415
-9.216999999999539,0.1793332810337952
-9.215699999999538,0.17827408749045628
-9.214399999999538,0.17721211741467396
-9.213099999999537,0.17614738773544775
-9.211799999999537,0.17507991542007822
-9.210499999999536,0.17400971747388475
-9.209199999999536,0.1729368109399226
-9.207899999999535,0.17186121289869988
-9.206599999999534,0.1707829404678937
-9.205299999999534,0.16970201080206623
-9.203999999999533,0.16861844109238022
-9.202699999999533,0.16753224856631396
-9.201399999999532,0.16644345048737608
-9.200099999999532,0.16535206415481968
-9.198799999999531,0.1642581069033563
-9.19749999999953,0.1631615961028693
-9.19619999999953,0.16206254915812696
-9.19489999999953,0.16096098350849516
-9.19359999999953,0.15985691662764964
-9.192299999999529,0.1587503660232879
-9.190999999999528,0.1576413492368408
-9.189699999999528,0.15652988384318364
-9.188399999999527,0.155415987450347
-9.187099999999527,0.15429967769922712
-9.185799999999526,0.1531809722632961
-9.184499999999526,0.15205988884831156
-9.183199999999525,0.150936445192026
-9.181899999999525,0.14981065906389587
-9.180599999999524,0.14868254826479027
-9.179299999999524,0.1475521306266994
-9.177999999999523,0.14641942401244243
-9.176699999999522,0.14528444631537546
-9.175399999999522,0.14414721545909878
-9.174099999999521,0.14300774939716399
-9.172799999999521,0.14186606611278083
-9.17149999999952,0.14072218361852362
-9.17019999999952,0.13957611995603755
-9.16889999999952,0.1384278931957445
-9.167599999999519,0.13727752143654864
-9.166299999999518,0.13612502280554187
-9.164999999999518,0.13497041545770871
-9.163699999999517,0.13381371757563126
-9.162399999999517,0.13265494736919362
-9.161099999999516,0.1314941230752861
-9.159799999999516,0.13033126295750933
-9.158499999999515,0.12916638530587787
-9.157199999999515,0.12799950843652386
-9.155899999999514,0.1268306506914001
-9.154599999999514,0.12565983043798315
-9.153299999999513,0.12448706606897614
-9.151999999999513,0.12331237600201121
-9.150699999999512,0.12213577867935195
-9.149399999999511,0.1209572925675954
-9.148099999999511,0.119776936157374
-9.14679999999951,0.1185947279630573
-9.14549999999951,0.11741068652245334
-9.14419999999951,0.11622483039651003
-9.142899999999509,0.11503717816901617
-9.141599999999508,0.11384774844630231
-9.140299999999508,0.11265655985694159
-9.138999999999507,0.11146363105145012
-9.137699999999507,0.11026898070198742
-9.136399999999506,0.10907262750205657
-9.135099999999506,0.10787459016620422
-9.133799999999505,0.1066748874297205
-9.132499999999505,0.10547353804833863
-9.131199999999504,0.10427056079793455
-9.129899999999504,0.10306597447422627
-9.128599999999503,0.10185979789247318
-9.127299999999503,0.10065204988717512
-9.125999999999502,0.0994427493117714
-9.124699999999502,0.09823191503833971
-9.123399999999501,0.09701956595729479
-9.1220999999995,0.0958057209770871
-9.1207999999995,0.09459039902390136
-9.1194999999995,0.0933736190413549
-9.118199999999499,0.09215539999019602
-9.116899999999498,0.09093576084800217
-9.115599999999498,0.08971472060887808
-9.114299999999497,0.0884922982831538
-9.112999999999497,0.08726851289708261
-9.111699999999496,0.08604338349253891
-9.110399999999496,0.08481692912671605
-9.109099999999495,0.083589168871824
-9.107799999999495,0.08236012181478702
-9.106499999999494,0.08112980705694132
-9.105199999999494,0.07989824371373255
-9.103899999999493,0.0786654509144133
-9.102599999999493,0.0774314478017406
-9.101299999999492,0.07619625353167332
-9.099999999999492,0.07495988727306951
-9.098699999999491,0.07372236820738383
-9.09739999999949,0.07248371552836479
-9.09609999999949,0.07124394844175212
-9.09479999999949,0.07000308616497405
-9.093499999999489,0.06876114792684455
-9.092199999999488,0.06751815296726066
-9.090899999999488,0.0662741205368997
-9.089599999999487,0.0650290698969166
-9.088299999999487,0.06378302031864118
-9.086999999999486,0.0625359910832754
-9.085699999999486,0.061288001481590706
-9.084399999999485,0.060039070813625375
-9.083099999999485,0.05878921838838186
-9.081799999999484,0.057538463523524194
-9.080499999999484,0.056286825545075435
-9.079199999999483,0.05503432378711512
-9.077899999999483,0.0537809775914768
-9.076599999999482,0.0525268063074456
-9.075299999999482,0.05127182929145585
-9.073999999999481,0.05001606590678878
-9.07269999999948,0.048759535523270274
-9.07139999999948,0.047502257516968675
-9.07009999999948,0.0462442512698927
-9.068799999999479,0.0449855361696894
-9.067499999999479,0.043726131609342245
-9.066199999999478,0.04246605698686925
-9.064899999999477,0.04120533170502121
-9.063599999999477,0.03994397517098009
-9.062299999999476,0.0386820067960574
-9.060999999999476,0.037419445995392785
-9.059699999999475,0.03615631218765269
-9.058399999999475,0.03489262479472912
-9.057099999999474,0.033628403241438544
-9.055799999999474,0.032363666955220936
-9.054499999999473,0.031098435365838912
-9.053199999999473,0.02983272790507703
-9.051899999999472,0.02856656400644122
-9.050599999999472,0.02729996310485837
-9.049299999999471,0.02603294463637602
-9.04799999999947,0.024765528037862285
-9.04669999999947,0.023497732746705857
-9.04539999999947,0.022229578200516218
-9.04409999999947,0.020961083836824004
-9.042799999999469,0.019692269092781548
-9.041499999999468,0.018423153404863588
-9.040199999999468,0.017153756208568172
-9.038899999999467,0.01588409693811774
-9.037599999999467,0.014614195026160386
-9.036299999999466,0.01334406990347134
-9.034999999999465,0.012073740998654624
-9.033699999999465,0.010803227737844931
-9.032399999999464,0.009532549544409701
-9.031099999999464,0.008261725838651411
-9.029799999999463,0.006990776037510088
-9.028499999999463,0.005719719554266038
-9.027199999999462,0.004448575798242809
-9.025899999999462,0.0031773641745103747
-9.024599999999461,0.0019061040835885625
-9.02329999999946,0.0006348149211507172
-9.02199999999946,-0.0006364839222723902
-9.02069999999946,-0.0019077730615884045
-9.01939999999946,-0.0031790331174389743
-9.018099999999459,-0.0044502447164950845
-9.016799999999458,-0.005721388491752125
-9.015499999999458,-0.0069924450828246915
-9.014199999999457,-0.008263395136241119
-9.012899999999457,-0.009534219305737734
-9.011599999999456,-0.010804898252552835
-9.010299999999456,-0.012075412645720382
-9.008999999999455,-0.013345743162363397
-9.007699999999454,-0.014615870487987079
-9.006399999999454,-0.01588577531677161
-9.005099999999453,-0.01715543835186467
-9.003799999999453,-0.018424840305673647
-9.002499999999452,-0.019693961900157517
-9.001199999999452,-0.02096278386711844
-8.999899999999451,-0.022231286948493
-8.99859999999945,-0.02349945189664316
-8.99729999999945,-0.02476725947464687
-8.99599999999945,-0.02603469045658833
-8.99469999999945,-0.027301725627847936
-8.993399999999449,-0.028568345785391892
-8.992099999999448,-0.02983453173806145
